"";"Genera_Prefix";"Lineage_Name";"Lineage";"parasiteGenus";"order";"family";"genus";"species";"Host_Environment";"continent";"country";"Latitude";"Longitude";"strategy_3";"distance_4";"distance_quanti_RES0";"distance_quanti_ALL"
"113";"H_";"ACDUM3";"H_ACDUM3";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";32,6861111111111;80,3688888888889;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"114";"H_";"ACDUM3";"H_ACDUM3";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";32,5022222222222;79,5661111111111;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"115";"H_";"ACDUM3";"H_ACDUM3";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";13,8988888888889;79,8055555555555;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"116";"H_";"ACDUM3";"H_ACDUM3";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";31,4038888888889;79,2930555555556;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"117";"H_";"ACDUM3";"H_ACDUM3";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"Iran";0;0;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"118";"H_";"ACDUM4";"H_ACDUM4";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";31,4038888888889;79,2930555555556;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"119";"H_";"ACDUM4";"H_ACDUM4";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";32,6861111111111;80,3688888888889;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"120";"H_";"ACDUM4";"H_ACDUM4";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";32,5022222222222;79,5661111111111;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"121";"H_";"ACDUM4";"H_ACDUM4";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";13,8988888888889;79,8055555555555;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"122";"H_";"ACDUM5";"H_ACDUM5";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";31,4038888888889;79,2930555555556;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"123";"H_";"ACDUM5";"H_ACDUM5";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";32,6861111111111;80,3688888888889;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"124";"H_";"ACDUM5";"H_ACDUM5";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";32,5022222222222;79,5661111111111;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"125";"H_";"ACDUM5";"H_ACDUM5";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_dumetorum";"Wild";"Asia";"India";13,8988888888889;79,8055555555555;"strict_mig";"long";"3199.54940838699";"3199.54940838699"
"126";"H_";"ACNEW01";"H_ACNEW01";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_newtoni";"Wild";"Africa";"Madagascar";-14,4388888888889;51,0055555555556;"resident";"resident";"0";"202.241645453826"
"127";"H_";"ACNEW01";"H_ACNEW01";"Haemoproteus";"Passeriformes";"Sylviidae";"Nesillas";"Nesillas_typica";"Wild";"Africa";"Madagascar";-14,4388888888889;51,0055555555556;"resident";"resident";"0";"190.903202633437"
"128";"H_";"ACNEW02";"H_ACNEW02";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_newtoni";"Wild";"Africa";"Madagascar";-14,4388888888889;51,0055555555556;"resident";"resident";"0";"202.241645453826"
"129";"L_";"ACNI02";"L_ACNI02";"Leucocytozoon";"Falconiformes";"Accipitridae";"Accipiter";"Accipiter_nisus";"Wild";"Asia";"Kazakhstan";0;0;"partial_mig";"variable";"2989.56519493249";"2989.56519493249"
"130";"L_";"ACNI03";"L_ACNI03";"Leucocytozoon";"Falconiformes";"Accipitridae";"Accipiter";"Accipiter_nisus";"Wild";"Asia";"Kazakhstan";0;0;"partial_mig";"variable";"2989.56519493249";"2989.56519493249"
"131";"L_";"ACNI04";"L_ACNI04";"Leucocytozoon";"Falconiformes";"Accipitridae";"Accipiter";"Accipiter_nisus";"Wild";"Asia";"Kazakhstan";0;0;"partial_mig";"variable";"2989.56519493249";"2989.56519493249"
"132";"L_";"ACNI1";"L_ACNI1";"Leucocytozoon";"Falconiformes";"Accipitridae";"Accipiter";"Accipiter_nisus";"Wild";"Europe";"Germany";0;0;"partial_mig";"variable";"2989.56519493249";"2989.56519493249"
"133";"L_";"ACNI1";"L_ACNI1";"Leucocytozoon";"Falconiformes";"Accipitridae";"Accipiter";"Accipiter_nisus";"Wild";"Europe";"Lithuania";0;0;"partial_mig";"variable";"2989.56519493249";"2989.56519493249"
"134";"H_";"ACSTE1";"H_ACSTE1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_arundinaceus";"Wild";"Asia";"Kazakhstan";0;0;"strict_mig";"long";"4849.74758533936";"4849.74758533936"
"135";"H_";"ACSTE1";"H_ACSTE1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_arundinaceus";"Wild";"Europe";"Bulgaria";44,0166666666667;26,4333333333333;"strict_mig";"long";"4849.74758533936";"4849.74758533936"
"136";"H_";"ACSTE1";"H_ACSTE1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_stentoreus";"Wild";"Asia";"Kazakhstan";0;0;"partial_mig";"short";"1704.98243288812";"1704.98243288812"
"137";"H_";"ACSTE1";"H_ACSTE1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_arundinaceus";"Wild";"Europe";"Romania";44,9;29,6;"strict_mig";"long";"4849.74758533936";"4849.74758533936"
"138";"H_";"ACSTE1";"H_ACSTE1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_stentoreus";"Wild";"Asia";"Iran";0;0;"partial_mig";"short";"1704.98243288812";"1704.98243288812"
"139";"H_";"ACTLIN01";"H_ACTLIN01";"Haemoproteus";"Coraciiformes";"Alcedinidae";"Actenoides";"Actenoides_lindsayi";"Wild";"Asia";"Philippines";13,55;124,216666666667;"resident";"resident";"0";"128.057037930396"
"140";"H_";"ACTLIN02";"H_ACTLIN02";"Haemoproteus";"Coraciiformes";"Alcedinidae";"Actenoides";"Actenoides_lindsayi";"Wild";"Asia";"Philippines";13,55;124,216666666667;"resident";"resident";"0";"128.057037930396"
"141";"H_";"ACTLIN03";"H_ACTLIN03";"Haemoproteus";"Coraciiformes";"Alcedinidae";"Actenoides";"Actenoides_lindsayi";"Wild";"Asia";"Philippines";13,55;124,216666666667;"resident";"resident";"0";"128.057037930396"
"142";"L_";"ACTLIN04";"L_ACTLIN04";"Leucocytozoon";"Coraciiformes";"Alcedinidae";"Actenoides";"Actenoides_lindsayi";"Wild";"Asia";"Philippines";13,55;124,216666666667;"resident";"resident";"0";"128.057037930396"
"143";"L_";"ACTLIN05";"L_ACTLIN05";"Leucocytozoon";"Coraciiformes";"Alcedinidae";"Actenoides";"Actenoides_lindsayi";"Wild";"Asia";"Philippines";13,55;124,216666666667;"resident";"resident";"0";"128.057037930396"
"144";"L_";"ACTLIN06";"L_ACTLIN06";"Leucocytozoon";"Coraciiformes";"Alcedinidae";"Actenoides";"Actenoides_lindsayi";"Wild";"Asia";"Philippines";13,55;124,216666666667;"resident";"resident";"0";"128.057037930396"
"145";"L_";"ACTLIN07";"L_ACTLIN07";"Leucocytozoon";"Coraciiformes";"Alcedinidae";"Actenoides";"Actenoides_lindsayi";"Wild";"Asia";"Philippines";13,55;124,216666666667;"resident";"resident";"0";"128.057037930396"
"146";"H_";"ADEMEL01";"H_ADEMEL01";"Haemoproteus";"Trochiliformes";"Trochilidae";"Adelomyia";"Adelomyia_melanogenys";"Wild";"South_America";"Ecuador";0,6;-76,1166666666667;"resident";"resident";"0";"400.790614075999"
"147";"P_";"AEDVEX01";"P_AEDVEX01";"Plasmodium";"Passeriformes";"Fringillidae";"Emberiza";"Emberiza_melanocephala";"Wild";"Europe";"Serbia";44,6;22,6666666666667;"strict_mig";"variable";"2940.54707292786";"2940.54707292786"
"148";"P_";"AEFUN01";"P_AEFUN01";"Plasmodium";"Strigiformes";"Strigidae";"Aegolius";"Aegolius_funereus";"Wild";"Europe";"Lithuania";0;0;"resident";"resident";"0";"1503.00894349618"
"149";"L_";"AEFUN02";"L_AEFUN02";"Leucocytozoon";"Strigiformes";"Strigidae";"Aegolius";"Aegolius_funereus";"Wild";"Europe";"Lithuania";0;0;"resident";"resident";"0";"1503.00894349618"
"150";"L_";"AEFUN02";"L_AEFUN02";"Leucocytozoon";"Strigiformes";"Strigidae";"Aegolius";"Aegolius_funereus";"Wild";"Europe";"Czech_Republic";50,6666666666667;13,5833333333333;"resident";"resident";"0";"1503.00894349618"
"151";"L_";"AEFUN02";"L_AEFUN02";"Leucocytozoon";"Strigiformes";"Strigidae";"Aegolius";"Aegolius_funereus";"Wild";"Europe";"Czech_Republic";50,6666666666667;13,5833333333333;"resident";"resident";"0";"1503.00894349618"
"152";"H_";"AEFUN03";"H_AEFUN03";"Haemoproteus";"Strigiformes";"Strigidae";"Aegolius";"Aegolius_funereus";"Wild";"Europe";"Czech_Republic";50,6666666666667;13,5833333333333;"resident";"resident";"0";"1503.00894349618"
"153";"H_";"AEGCAU01";"H_AEGCAU01";"Haemoproteus";"Passeriformes";"Aegithalidae";"Aegithalos";"Aegithalos_caudatus";"Wild";"Asia";"China";42,45;115,433333333333;"resident";"resident";"0";"1315.15928332703"
"154";"H_";"AEGCAU01";"H_AEGCAU01";"Haemoproteus";"Passeriformes";"Fringillidae";"Emberiza";"Emberiza_godlewskii";"Wild";"Asia";"China";42,45;115,433333333333;"partial_mig";"short";"888.874811975286";"888.874811975286"
"155";"H_";"AEGCAU02";"H_AEGCAU02";"Haemoproteus";"Passeriformes";"Aegithalidae";"Aegithalos";"Aegithalos_caudatus";"Wild";"Asia";"China";42,45;115,433333333333;"resident";"resident";"0";"1315.15928332703"
"156";"H_";"AEGCAU02";"H_AEGCAU02";"Haemoproteus";"Passeriformes";"Sylviidae";"Phylloscopus";"Phylloscopus_proregulus";"Wild";"Asia";"China";42,45;115,433333333333;"resident";"resident";"0";"NA"
"157";"L_";"AEGCAU03";"L_AEGCAU03";"Leucocytozoon";"Passeriformes";"Aegithalidae";"Aegithalos";"Aegithalos_caudatus";"Wild";"Asia";"China";42,45;115,433333333333;"resident";"resident";"0";"1315.15928332703"
"158";"L_";"AEGCAU03";"L_AEGCAU03";"Leucocytozoon";"Passeriformes";"Fringillidae";"Emberiza";"Emberiza_elegans";"Wild";"Asia";"China";42,45;115,433333333333;"partial_mig";"short";"1356.45571657722";"1356.45571657722"
"159";"L_";"AEGCAU03";"L_AEGCAU03";"Leucocytozoon";"Passeriformes";"Fringillidae";"Emberiza";"Emberiza_pusilla";"Wild";"Asia";"China";42,0611111111111;117,627777777778;"strict_mig";"long";"4035.35541003381";"4035.35541003381"
"160";"L_";"AEGCAU03";"L_AEGCAU03";"Leucocytozoon";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_parva";"Wild";"Asia";"China";42,0611111111111;117,627777777778;"strict_mig";"long";"3331.88300393777";"3331.88300393777"
"161";"L_";"AEGCAU03";"L_AEGCAU03";"Leucocytozoon";"Passeriformes";"Paridae";"Parus";"Parus_major";"Wild";"Asia";"China";42,45;115,433333333333;"resident";"resident";"0";"1627.12585057236"
"162";"L_";"AEGCAU04";"L_AEGCAU04";"Leucocytozoon";"Passeriformes";"Aegithalidae";"Aegithalos";"Aegithalos_caudatus";"Wild";"Asia";"China";42,45;115,433333333333;"resident";"resident";"0";"1315.15928332703"
"163";"H_";"AEGCAU05";"H_AEGCAU05";"Haemoproteus";"Passeriformes";"Aegithalidae";"Aegithalos";"Aegithalos_caudatus";"Wild";"Asia";"Iran";0;0;"resident";"resident";"0";"1315.15928332703"
"164";"H_";"AEGCON01";"H_AEGCON01";"Haemoproteus";"Passeriformes";"Aegithalidae";"Aegithalos";"Aegithalos_concinnus";"Wild";"Asia";"India";31,0333333333333;78,2555555555555;"resident";"resident";"0";"508.576085803466"
"165";"H_";"AEGCON01";"H_AEGCON01";"Haemoproteus";"Passeriformes";"Timaliidae";"Stachyris";"Stachyris_ruficeps";"Wild";"Asia";"China";25,4111111111111;97,8333333333333;"resident";"resident";"0";"405.263717859886"
"166";"H_";"AEGCON01";"H_AEGCON01";"Haemoproteus";"Passeriformes";"Timaliidae";"Alcippe";"Alcippe_morrisonia";"Wild";"Asia";"China";25,4111111111111;97,8333333333333;"resident";"resident";"0";"459.46975029514"
"167";"P_";"AEGTIP01";"P_AEGTIP01";"Plasmodium";"Passeriformes";"Aegithalidae";"Aegithina";"Aegithina_tiphia";"Wild";"Asia";"Myanmar";0;0;"resident";"resident";"0";"778.53353233045"
"168";"P_";"AEGTIP01";"P_AEGTIP01";"Plasmodium";"Passeriformes";"Dicruridae";"Dicrurus";"Dicrurus_leucophaeus";"Wild";"Asia";"Myanmar";0;0;"partial_mig";"variable";"1405.57376445108";"1405.57376445108"
"169";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Monarchidae";"Terpsiphone";"Terpsiphone_viridis";"Wild";"Africa";"Nigeria";0;0;"resident";"resident";"0";"1019.97713542936"
"170";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Falconiformes";"Accipitridae";"Aegypius";"Aegypius_monachus";"Wild";"Europe";"Spain";0;0;"partial_mig";"short";"928.128406455845";"928.128406455845"
"171";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Wild";"Europe";"Hungary";47,7166666666667;19,0166666666667;"strict_mig";"long";"6644.40380459117";"6644.40380459117"
"172";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Wild";"Africa";"Nigeria";11,0611111111111;9,85555555555556;"strict_mig";"long";"5756.656993476";"5756.656993476"
"173";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Dicruridae";"Dicrurus";"Dicrurus_adsimilis";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"1096.48625754107"
"174";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Ploceidae";"Euplectes";"Euplectes_capensis";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"664.016776593724"
"175";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Nectariniidae";"Nectarinia";"Nectarinia_venusta";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"partial_mig";"short";"1791.95744682514";"1791.95744682514"
"176";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Ploceidae";"Ploceus";"Ploceus_ocularis";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"652.150726887236"
"177";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Ploceidae";"Ploceus";"Ploceus_velatus";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"493.277860139438"
"178";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Estrildidae";"Pytilia";"Pytilia_melba";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"907.897202015615"
"179";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Ploceidae";"Quelea";"Quelea_quelea";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"945.184876574703"
"180";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Ploceidae";"Ploceus";"Ploceus_princeps";"Wild";"Africa";"São_Tomé_and_Príncipe";0;0;"resident";"resident";"0";"0"
"181";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Wild";"Europe";"Hungary";47,7166666666667;19,0166666666667;"strict_mig";"long";"6644.40380459117";"6644.40380459117"
"182";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_hypoleuca";"Wild";"Europe";"United_Kingdom";52,25;-2,5;"strict_mig";"long";"5286.26767557973";"5286.26767557973"
"183";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Wild";"Europe";"Sweden";57,1666666666667;18,3333333333333;"strict_mig";"long";"6644.40380459117";"6644.40380459117"
"184";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Muscicapidae";"Cossypha";"Cossypha_niveicapilla";"Wild";"Africa";"Benin";0;0;"resident";"resident";"0";"672.285252432569"
"185";"P_";"AEMO01";"P_AEMO01";"Plasmodium";"Passeriformes";"Sylviidae";"Sylvietta";"Sylvietta_virens";"Wild";"Africa";"Benin";0;0;"resident";"resident";"0";"560.463016098631"
"186";"L_";"AEMO02";"L_AEMO02";"Leucocytozoon";"Falconiformes";"Accipitridae";"Aegypius";"Aegypius_monachus";"Wild";"Europe";"Spain";0;0;"partial_mig";"short";"928.128406455845";"928.128406455845"
"187";"L_";"AEMO02";"L_AEMO02";"Leucocytozoon";"Columbiformes";"Columbidae";"Columba";"Columba_livia";"Wild";"Europe";"Italy";0;0;"resident";"resident";"0";"1698.95369464479"
"188";"L_";"AEMO02";"L_AEMO02";"Leucocytozoon";"Columbiformes";"Columbidae";"Columba";"Columba_palumbus";"Wild";"Europe";"Portugal";0;0;"partial_mig";"variable";"1629.01225881498";"1629.01225881498"
"189";"L_";"AEMO02";"L_AEMO02";"Leucocytozoon";"Columbiformes";"Columbidae";"Columba";"Columba_palumbus";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"partial_mig";"variable";"1629.01225881498";"1629.01225881498"
"190";"H_";"AFR002";"H_AFR002";"Haemoproteus";"Piciformes";"Lybiidae";"Trachyphonus";"Trachyphonus_vaillantii";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"488.213463441698"
"191";"H_";"AFR002";"H_AFR002";"Haemoproteus";"Passeriformes";"Corvidae";"Corvus";"Corvus_albicollis";"Wild";"Africa";"Malawi";-8,56388888888889;35,6611111111111;"resident";"resident";"0";"494.006445011439"
"192";"P_";"AFR005";"P_AFR005";"Plasmodium";"Passeriformes";"Cisticolidae";"Cisticola";"Cisticola_brachypterus";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"900.613550795631"
"193";"P_";"AFR006";"P_AFR006";"Plasmodium";"Passeriformes";"Fringillidae";"Emberiza";"Emberiza_flaviventris";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"786.805760785101"
"194";"P_";"AFR006";"P_AFR006";"Plasmodium";"Passeriformes";"Malaconotidae";"Laniarius";"Laniarius_ferrugineus";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"256.509343500253"
"195";"P_";"AFR006";"P_AFR006";"Plasmodium";"Passeriformes";"Malaconotidae";"Laniarius";"Laniarius_ferrugineus";"Wild";"Africa";"Malawi";-8,56388888888889;35,6611111111111;"resident";"resident";"0";"256.509343500253"
"196";"P_";"AFR006";"P_AFR006";"Plasmodium";"Passeriformes";"Ploceidae";"Ploceus";"Ploceus_baglafecht";"Wild";"Africa";"Malawi";-8,56388888888889;35,6611111111111;"resident";"resident";"0";"429.138304790317"
"197";"H_";"AFR008";"H_AFR008";"Haemoproteus";"Passeriformes";"Sturnidae";"Neocichla";"Neocichla_gutturalis";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"167.543382337307"
"198";"H_";"AFR008";"H_AFR008";"Haemoproteus";"Cuculiformes";"Cuculidae";"Chrysococcyx";"Chrysococcyx_klaas";"Wild";"Africa";"Malawi";-8,56388888888889;35,6611111111111;"partial_mig";"variable";"1370.57474973471";"1370.57474973471"
"199";"H_";"AFR008";"H_AFR008";"Haemoproteus";"Passeriformes";"Nectariniidae";"Nectarinia";"Nectarinia_afra";"Wild";"Africa";"Malawi";-8,56388888888889;35,6611111111111;"resident";"resident";"0";"261.906683545178"
"200";"H_";"AFR008";"H_AFR008";"Haemoproteus";"Passeriformes";"Pycnonotidae";"Andropadus";"Andropadus_tephrolaemus";"Wild";"Africa";"Malawi";-8,56388888888889;35,6611111111111;"resident";"resident";"0";"75.9933241574178"
"201";"P_";"AFR009";"P_AFR009";"Plasmodium";"Passeriformes";"Malaconotidae";"Laniarius";"Laniarius_ferrugineus";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"256.509343500253"
"202";"P_";"AFR009";"P_AFR009";"Plasmodium";"Passeriformes";"Fringillidae";"Tangara";"Tangara_nigrocincta";"Wild";"South_America";"Peru";-5,41666666666667;-76,45;"resident";"resident";"0";"523.521559593111"
"203";"P_";"AFR013";"P_AFR013";"Plasmodium";"Passeriformes";"Cisticolidae";"Cisticola";"Cisticola_erythrops";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"890.357740794644"
"204";"P_";"AFR013";"P_AFR013";"Plasmodium";"Passeriformes";"Cisticolidae";"Cisticola";"Cisticola_natalensis";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"916.48239890743"
"205";"P_";"AFR013";"P_AFR013";"Plasmodium";"Passeriformes";"Cisticolidae";"Cisticola";"Cisticola_rufilatus";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"451.590864694245"
"206";"P_";"AFR013";"P_AFR013";"Plasmodium";"Passeriformes";"Estrildidae";"Pytilia";"Pytilia_afra";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"514.538026197556"
"207";"H_";"AFR019";"H_AFR019";"Haemoproteus";"Passeriformes";"Ploceidae";"Euplectes";"Euplectes_ardens";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"792.137438924293"
"208";"P_";"AFR022";"P_AFR022";"Plasmodium";"Passeriformes";"Malaconotidae";"Malaconotus";"Malaconotus_blanchoti";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"924.407648918464"
"209";"P_";"AFR022";"P_AFR022";"Plasmodium";"Passeriformes";"Estrildidae";"Estrilda";"Estrilda_melanotis";"Wild";"Africa";"Malawi";-8,56388888888889;35,6611111111111;"resident";"resident";"0";"585.980043306062"
"210";"H_";"AFR025";"H_AFR025";"Haemoproteus";"Passeriformes";"Estrildidae";"Lonchura";"Lonchura_cucullata";"Wild";"Africa";"Malawi";-9,95;34,5027777777778;"resident";"resident";"0";"962.700039329216"
"211";"H_";"AFR025";"H_AFR025";"Haemoproteus";"Passeriformes";"Estrildidae";"Cryptospiza";"Cryptospiza_reichenovii";"Wild";"Africa";"Malawi";-8,56388888888889;35,6611111111111;"resident";"resident";"0";"286.126803309651"
